Index,Points,Expansions,PlayerCount,Platform,A Sickening Lurch,Arborec,Argent Flight,Avarice Rex,Barony of Letnev,Clan of Saar,Crimson Rebellion,Deepwrought Scholarate,El Nen Janovet,Embers of Muaat,Emirates of Hacan,Empyrean,Expansions_y,Federation of Sol,Firmament,Ghosts of Creuss,Il Na Viroset,"Il Sai Lakoe, Herald of Thorns",Keleres Argent,Keleres Mentak,KeleresMentakArgent,KeleresMentakMentak,KeleresMentakXxcha,Keleres Xxcha,L1Z1X Mindnet,Last Bastion,Mahact Gene-Sorcerers,Mentak Coalition,Naalu Collective,Naaz-Rokha Alliance,Nekro Virus,Nomad,Obsidian,Platform_y,PlayerCount_y,Radiant Aur,Ral Nel Consortium,Ruby Monarch,Saint of Swords,Sardakk N'orr,Titans of Ul,Universities of Jol-Nar,Vuil'raith Cabal,Winnu,Xxcha Kingdom,Yin Brotherhood,Yssaril Tribes
15393,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,0,0,0
15422,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
15458,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
15473,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15479,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,1,0
15481,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15492,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15495,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
15501,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,1,0,0
15517,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15532,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15540,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15551,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,1,0,0,0,0
15552,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,1,1,0
15556,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,0,0,0,0
15564,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15568,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15574,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15576,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,1,0,0
15581,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,1,0,0,0
15586,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
15607,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,1
15618,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
15627,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15639,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,0,0,0
15647,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,1,0,0,0,0
15663,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15668,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15681,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15686,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,1,0,0,0,1
15695,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15710,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,1,1
15711,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15723,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,1
15738,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
15746,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,1,0,0
15756,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,1,0
15768,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15770,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15772,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,1,0,0,0
15773,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15797,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15813,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15818,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
15833,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,1,0
15837,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
15844,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15851,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15859,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15861,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,1
15916,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,1,0,0,1,1,0,0,0
15924,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
15931,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15976,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15991,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15992,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
16007,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
16027,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
16040,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,1,0,0,0
16043,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
16052,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
16067,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,1,0,0
16068,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
16070,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
16072,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
16078,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
16093,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,1,0,0,0,0
16105,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,1,0
16108,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,1,0,0
16109,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
16114,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
16160,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
16195,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
16197,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,0,0,0,0
16203,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,0,0,0
16204,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
16209,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
16238,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,0,0,0,0
16242,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,0,0,0
16249,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
16294,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
16326,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
16351,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
16357,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,0,0,0,0
16366,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,1,0,0,0
16367,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,1,0,0,0,0,0
16375,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
16377,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
16382,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,1,0,0,0
16391,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
16400,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,1,0,0,0
16414,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,1,1,0,0,0
16415,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,0,0,0
16423,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
16424,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
16434,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,1,1,0,0,0,0
