Index,WinningFaction
11680,NaazRokhaAlliance
11961,KeleresMentak
12586,Winnu
12642,YinBrotherhood
12894,Nomad
13720,EmiratesofHacan
14308,NekroVirus
280,ClanofSaar
323,NekroVirus
1437,NaaluCollective
2118,KeleresMentak
2421,NekroVirus
3958,NaazRokhaAlliance
4094,MentakCoalition
4458,ClanofSaar
5106,UniversitiesofJolNar
5169,FederationofSol
5306,UniversitiesofJolNar
5494,BaronyofLetnev
5589,Vuil'raithCabal
5625,MahactGeneSorcerers
5632,NekroVirus
5823,GhostsofCreuss
6369,TitansofUl
6588,TitansofUl
6593,YinBrotherhood
6986,FederationofSol
7378,TitansofUl
7516,NaazRokhaAlliance
7769,TitansofUl
7789,MahactGeneSorcerers
7810,Nomad
7894,KeleresMentak
8487,Winnu
8627,ArgentFlight
8836,NaazRokhaAlliance
9813,NaaluCollective
9938,MahactGeneSorcerers
9964,Arborec
10245,UniversitiesofJolNar
10382,ArgentFlight
11010,UniversitiesofJolNar
11016,EmiratesofHacan
11277,UniversitiesofJolNar
11343,NaaluCollective
11385,YinBrotherhood
11407,NaaluCollective
11427,EmbersofMuaat
11517,Empyrean
11586,NaazRokhaAlliance
11644,TitansofUl
11648,EmbersofMuaat
11735,EmbersofMuaat
11794,NaazRokhaAlliance
11860,NaazRokhaAlliance
11912,YinBrotherhood
11916,YssarilTribes
12029,Vuil'raithCabal
12224,GhostsofCreuss
12330,MentakCoalition
12476,TitansofUl
12510,MahactGeneSorcerers
12588,NekroVirus
12715,Nomad
12771,TitansofUl
12779,YssarilTribes
12838,NaaluCollective
12874,NaaluCollective
12882,Arborec
13094,YssarilTribes
13129,SardakkN'orr
13182,MentakCoalition
13298,NaazRokhaAlliance
13306,UniversitiesofJolNar
13643,NekroVirus
13916,EmiratesofHacan
13942,L1Z1XMindnet
13951,MahactGeneSorcerers
14180,TitansofUl
14411,XxchaKingdom
14461,NaaluCollective
14549,ClanofSaar
14655,NaazRokhaAlliance
14848,EmbersofMuaat
15099,YssarilTribes
15350,NaazRokhaAlliance
15760,TitansofUl
16130,NaazRokhaAlliance
16265,GhostsofCreuss
16276,NekroVirus
16459,NaaluCollective
16475,NekroVirus
16527,Arborec
16528,NekroVirus
16605,MahactGeneSorcerers
135,YinBrotherhood
357,Vuil'raithCabal
358,SardakkN'orr
484,EmbersofMuaat
517,LastBastion
834,NekroVirus
903,TitansofUl
1140,CrimsonRebellion
1937,EmiratesofHacan
2124,FederationofSol
2167,MahactGeneSorcerers
2379,MentakCoalition
2519,DeepwroughtScholarate
2586,RalNelConsortium
2779,L1Z1XMindnet
3188,GhostsofCreuss
3210,CrimsonRebellion
3270,MahactGeneSorcerers
3525,CrimsonRebellion
10655,TitansofUl
11453,KeleresArgent
11821,TitansofUl
11826,SardakkN'orr
12011,NaazRokhaAlliance
12073,YinBrotherhood
12218,ArgentFlight
12315,ClanofSaar
12573,Nomad
12830,L1Z1XMindnet
12841,Nomad
12938,ArgentFlight
13429,ArgentFlight
13474,FederationofSol
13478,SardakkN'orr
13584,FederationofSol
13605,SardakkN'orr
13728,NaaluCollective
13783,NaazRokhaAlliance
13904,Nomad
13907,UniversitiesofJolNar
13937,ClanofSaar
13941,NaazRokhaAlliance
13946,Nomad
13995,Winnu
14088,XxchaKingdom
14454,ClanofSaar
14538,Winnu
14575,TitansofUl
14578,GhostsofCreuss
14624,FederationofSol
14648,NaazRokhaAlliance
14665,TitansofUl
14681,TitansofUl
14688,TitansofUl
14691,KeleresMentak
14791,EmbersofMuaat
15135,ArgentFlight
15171,Vuil'raithCabal
15642,TitansofUl
15670,NekroVirus
16120,NaaluCollective
16129,TitansofUl
16229,EmbersofMuaat
16256,BaronyofLetnev
16343,TitansofUl
16393,FederationofSol
16401,YssarilTribes
16433,NaazRokhaAlliance
16495,NaaluCollective
16584,Winnu
16595,YssarilTribes
16614,TitansofUl
16643,NaaluCollective
16691,Empyrean
16778,YssarilTribes
623,IlNaViroset
906,IlNaViroset
1131,SaintofSwords
1210,IlNaViroset
1261,ASickeningLurch
1302,ASickeningLurch
1331,IlSaiLakoeHeraldofThorns
1406,RadiantAur
1479,AvariceRex
1545,RubyMonarch
1582,IlNaViroset
1678,SaintofSwords
1709,IlNaViroset
1940,RadiantAur
2353,SaintofSwords
2394,AvariceRex
2529,SaintofSwords
2558,AvariceRex
2893,RubyMonarch
2953,IlSaiLakoeHeraldofThorns
3070,IlSaiLakoeHeraldofThorns
3141,RadiantAur
3172,RadiantAur
3294,IlSaiLakoeHeraldofThorns
3306,SaintofSwords
3627,AvariceRex
3631,SaintofSwords
3633,ASickeningLurch
3644,IlSaiLakoeHeraldofThorns
42,YssarilTribes
108,BaronyofLetnev
123,CrimsonRebellion
128,Firmament
134,MahactGeneSorcerers
142,MahactGeneSorcerers
179,Nomad
186,EmbersofMuaat
189,TitansofUl
195,UniversitiesofJolNar
215,Vuil'raithCabal
216,DeepwroughtScholarate
232,FederationofSol
236,YinBrotherhood
237,RalNelConsortium
239,DeepwroughtScholarate
245,Firmament
251,XxchaKingdom
260,MahactGeneSorcerers
262,EmbersofMuaat
269,NaazRokhaAlliance
322,UniversitiesofJolNar
337,RalNelConsortium
342,DeepwroughtScholarate
347,Winnu
370,Empyrean
371,NekroVirus
382,NekroVirus
383,FederationofSol
418,YssarilTribes
436,Empyrean
438,RalNelConsortium
454,NekroVirus
470,GhostsofCreuss
489,YinBrotherhood
490,Empyrean
508,UniversitiesofJolNar
524,FederationofSol
538,MahactGeneSorcerers
550,Winnu
552,XxchaKingdom
563,LastBastion
574,YssarilTribes
586,MahactGeneSorcerers
589,RalNelConsortium
594,EmbersofMuaat
602,TitansofUl
665,DeepwroughtScholarate
674,KeleresMentak
677,TitansofUl
684,YssarilTribes
687,TitansofUl
692,RalNelConsortium
706,RalNelConsortium
732,XxchaKingdom
752,NaazRokhaAlliance
753,MahactGeneSorcerers
755,MahactGeneSorcerers
780,GhostsofCreuss
802,DeepwroughtScholarate
815,NekroVirus
827,NaaluCollective
851,EmbersofMuaat
863,FederationofSol
866,Nomad
868,Arborec
871,YssarilTribes
893,XxchaKingdom
912,EmbersofMuaat
927,NaazRokhaAlliance
934,XxchaKingdom
940,L1Z1XMindnet
944,MahactGeneSorcerers
962,YinBrotherhood
1007,YinBrotherhood
1016,RalNelConsortium
1017,DeepwroughtScholarate
1023,MahactGeneSorcerers
1041,NaazRokhaAlliance
1046,BaronyofLetnev
1047,Empyrean
1048,MahactGeneSorcerers
1059,DeepwroughtScholarate
1076,YssarilTribes
1087,EmiratesofHacan
1104,YinBrotherhood
1107,LastBastion
1134,GhostsofCreuss
1148,YssarilTribes
1150,EmbersofMuaat
1160,Nomad
1162,UniversitiesofJolNar
1170,NekroVirus
1186,Winnu
1190,TitansofUl
1193,DeepwroughtScholarate
1197,CrimsonRebellion
1227,MentakCoalition
1235,YinBrotherhood
1236,NaaluCollective
1247,XxchaKingdom
1256,FederationofSol
1274,NaaluCollective
1283,ArgentFlight
1284,UniversitiesofJolNar
1286,NekroVirus
1294,RalNelConsortium
1305,KeleresMentak
1317,MahactGeneSorcerers
1340,CrimsonRebellion
1350,MentakCoalition
1359,YssarilTribes
1376,MahactGeneSorcerers
1390,LastBastion
1391,CrimsonRebellion
1395,CrimsonRebellion
1401,TitansofUl
1411,ArgentFlight
1416,CrimsonRebellion
1420,Winnu
1425,MahactGeneSorcerers
1426,BaronyofLetnev
1427,EmbersofMuaat
1434,TitansofUl
1450,DeepwroughtScholarate
1451,GhostsofCreuss
1470,NaazRokhaAlliance
1473,GhostsofCreuss
1478,EmbersofMuaat
1483,YssarilTribes
1485,RalNelConsortium
1501,GhostsofCreuss
1577,SardakkN'orr
1584,L1Z1XMindnet
1586,CrimsonRebellion
1616,YssarilTribes
1661,DeepwroughtScholarate
1718,NekroVirus
1722,TitansofUl
1725,XxchaKingdom
1727,EmbersofMuaat
1749,MahactGeneSorcerers
1756,Empyrean
1781,YinBrotherhood
1801,XxchaKingdom
1807,EmiratesofHacan
1814,Empyrean
1821,CrimsonRebellion
1825,CrimsonRebellion
1835,NaaluCollective
1846,YssarilTribes
1850,DeepwroughtScholarate
1866,UniversitiesofJolNar
1877,DeepwroughtScholarate
1883,NaaluCollective
1884,ClanofSaar
1886,Nomad
1913,NaazRokhaAlliance
1948,DeepwroughtScholarate
1951,Vuil'raithCabal
1954,MahactGeneSorcerers
1957,KeleresMentak
1974,DeepwroughtScholarate
2005,MahactGeneSorcerers
2016,YssarilTribes
2020,NekroVirus
2052,NaazRokhaAlliance
2053,MentakCoalition
2076,TitansofUl
2090,TitansofUl
2091,Empyrean
2122,DeepwroughtScholarate
2126,NekroVirus
2128,CrimsonRebellion
2133,FederationofSol
2134,UniversitiesofJolNar
2135,Firmament
2148,MahactGeneSorcerers
2151,TitansofUl
2158,XxchaKingdom
2164,NaaluCollective
2179,FederationofSol
2184,MentakCoalition
2190,RalNelConsortium
2191,NaazRokhaAlliance
2196,NekroVirus
2203,RalNelConsortium
2210,BaronyofLetnev
2221,Nomad
2234,L1Z1XMindnet
2241,EmiratesofHacan
2256,GhostsofCreuss
2262,YssarilTribes
2265,YinBrotherhood
2275,Arborec
2294,ClanofSaar
2296,EmiratesofHacan
2304,YssarilTribes
2349,Arborec
2378,UniversitiesofJolNar
2435,Nomad
2451,RalNelConsortium
2473,YssarilTribes
2474,EmbersofMuaat
2481,Firmament
2485,YinBrotherhood
2488,YinBrotherhood
2498,GhostsofCreuss
2502,SardakkN'orr
2505,NekroVirus
2522,YinBrotherhood
2532,Empyrean
2559,YinBrotherhood
2568,NaaluCollective
2571,YssarilTribes
2585,CrimsonRebellion
2627,ClanofSaar
2633,RalNelConsortium
2649,NaaluCollective
2655,MahactGeneSorcerers
2694,NekroVirus
2695,YinBrotherhood
2705,YssarilTribes
2735,FederationofSol
2751,L1Z1XMindnet
2753,Arborec
2762,GhostsofCreuss
2763,EmbersofMuaat
2777,TitansofUl
2786,EmbersofMuaat
2797,RalNelConsortium
2799,FederationofSol
2824,EmbersofMuaat
2828,ClanofSaar
2831,BaronyofLetnev
2840,EmiratesofHacan
2860,MahactGeneSorcerers
2874,TitansofUl
2879,LastBastion
2880,ClanofSaar
2890,RalNelConsortium
2891,Arborec
2892,BaronyofLetnev
2900,CrimsonRebellion
2901,Vuil'raithCabal
2917,MahactGeneSorcerers
2920,RalNelConsortium
2942,Arborec
2952,Empyrean
2965,BaronyofLetnev
2969,CrimsonRebellion
2971,Vuil'raithCabal
2989,RalNelConsortium
2996,Winnu
3004,NaazRokhaAlliance
3015,CrimsonRebellion
3045,FederationofSol
3060,EmbersofMuaat
3062,LastBastion
3064,GhostsofCreuss
3065,CrimsonRebellion
3067,LastBastion
3068,Empyrean
3104,SardakkN'orr
3112,LastBastion
3127,LastBastion
3131,MahactGeneSorcerers
3139,NaazRokhaAlliance
3146,TitansofUl
3187,CrimsonRebellion
3196,CrimsonRebellion
3212,MahactGeneSorcerers
3223,TitansofUl
3224,RalNelConsortium
3225,Nomad
3233,L1Z1XMindnet
3254,NekroVirus
3257,EmiratesofHacan
3273,YinBrotherhood
3276,L1Z1XMindnet
3299,ArgentFlight
3313,YssarilTribes
3322,ClanofSaar
3323,KeleresXxcha
3358,TitansofUl
3365,FederationofSol
3368,CrimsonRebellion
3376,XxchaKingdom
3384,RalNelConsortium
3386,YssarilTribes
3411,EmbersofMuaat
3418,DeepwroughtScholarate
3421,ClanofSaar
3436,RalNelConsortium
3455,Winnu
3456,RalNelConsortium
3471,CrimsonRebellion
3483,NekroVirus
3514,LastBastion
3534,Winnu
3555,LastBastion
3557,LastBastion
3598,Winnu
3809,NaazRokhaAlliance
646,NaaluCollective
843,Vuil'raithCabal
941,ArgentFlight
1013,UniversitiesofJolNar
1532,ArgentFlight
2170,ClanofSaar
3314,NaaluCollective
3380,Empyrean
3681,FederationofSol
3718,NaaluCollective
3788,TitansofUl
3794,EmbersofMuaat
3832,EmiratesofHacan
3840,KeleresXxcha
3841,XxchaKingdom
3864,XxchaKingdom
3873,Vuil'raithCabal
3895,NekroVirus
3915,MentakCoalition
3917,MahactGeneSorcerers
3931,Empyrean
3936,MentakCoalition
3961,ClanofSaar
3967,Vuil'raithCabal
3995,FederationofSol
4010,YinBrotherhood
4067,NekroVirus
4090,ClanofSaar
4095,Empyrean
4120,EmbersofMuaat
4121,ClanofSaar
4125,Vuil'raithCabal
4135,MahactGeneSorcerers
4152,Arborec
4194,UniversitiesofJolNar
4197,YssarilTribes
4200,YinBrotherhood
4215,NekroVirus
4226,UniversitiesofJolNar
4233,ArgentFlight
4253,MahactGeneSorcerers
4324,ClanofSaar
4332,GhostsofCreuss
4336,YssarilTribes
4384,ClanofSaar
4397,Arborec
4398,EmiratesofHacan
4404,L1Z1XMindnet
4418,L1Z1XMindnet
4431,YssarilTribes
4437,MahactGeneSorcerers
4501,NekroVirus
4515,MahactGeneSorcerers
4529,MahactGeneSorcerers
4543,L1Z1XMindnet
4554,UniversitiesofJolNar
4557,GhostsofCreuss
4580,FederationofSol
4591,YinBrotherhood
4593,FederationofSol
4629,Vuil'raithCabal
4643,UniversitiesofJolNar
4674,MahactGeneSorcerers
4676,KeleresMentak
4684,NekroVirus
4698,NaazRokhaAlliance
4715,TitansofUl
4723,BaronyofLetnev
4740,FederationofSol
4745,MentakCoalition
4772,UniversitiesofJolNar
4773,Arborec
4792,ArgentFlight
4795,Vuil'raithCabal
4796,Empyrean
4806,NekroVirus
4829,TitansofUl
4845,NaazRokhaAlliance
4851,FederationofSol
4855,UniversitiesofJolNar
4878,Empyrean
4888,Empyrean
4896,NekroVirus
4911,UniversitiesofJolNar
4936,Empyrean
4949,MentakCoalition
4957,MahactGeneSorcerers
4960,NekroVirus
4964,UniversitiesofJolNar
4982,BaronyofLetnev
5008,MahactGeneSorcerers
5027,NaaluCollective
5049,Winnu
5085,Winnu
5090,YinBrotherhood
5094,ClanofSaar
5116,Nomad
5122,FederationofSol
5141,EmiratesofHacan
5142,YssarilTribes
5171,TitansofUl
5176,Nomad
5182,UniversitiesofJolNar
5183,Arborec
5188,Arborec
5204,EmiratesofHacan
5209,YinBrotherhood
5215,UniversitiesofJolNar
5226,GhostsofCreuss
5235,ClanofSaar
5254,Vuil'raithCabal
5258,Nomad
5276,KeleresMentak
5298,L1Z1XMindnet
5299,Winnu
5337,ArgentFlight
5339,NekroVirus
5344,Vuil'raithCabal
5349,ClanofSaar
5350,XxchaKingdom
5372,NaazRokhaAlliance
5384,Winnu
5390,ClanofSaar
5395,L1Z1XMindnet
5401,YinBrotherhood
5408,NaaluCollective
5413,UniversitiesofJolNar
5415,YssarilTribes
5421,TitansofUl
5426,NekroVirus
5451,YinBrotherhood
5454,ClanofSaar
5474,EmbersofMuaat
5481,KeleresMentak
5496,BaronyofLetnev
5508,TitansofUl
5510,TitansofUl
5527,UniversitiesofJolNar
5528,Vuil'raithCabal
5545,FederationofSol
5546,SardakkN'orr
5558,Arborec
5586,Nomad
5622,MahactGeneSorcerers
5647,ClanofSaar
5654,ClanofSaar
5664,YinBrotherhood
5678,UniversitiesofJolNar
5679,ClanofSaar
5683,YssarilTribes
5699,MentakCoalition
5749,FederationofSol
5757,ArgentFlight
5764,NekroVirus
5770,NaazRokhaAlliance
5797,FederationofSol
5808,ClanofSaar
5849,EmiratesofHacan
5881,ClanofSaar
5900,FederationofSol
5919,NaazRokhaAlliance
5931,ClanofSaar
5953,NaaluCollective
5972,Nomad
5976,FederationofSol
5981,XxchaKingdom
6071,XxchaKingdom
6075,FederationofSol
6105,YssarilTribes
6121,L1Z1XMindnet
6171,EmiratesofHacan
6187,BaronyofLetnev
6191,NaazRokhaAlliance
6208,UniversitiesofJolNar
6241,FederationofSol
6243,FederationofSol
6247,YssarilTribes
6273,L1Z1XMindnet
6274,Nomad
6292,NekroVirus
6306,NekroVirus
6320,ClanofSaar
6353,Arborec
6379,NekroVirus
6384,GhostsofCreuss
6409,NekroVirus
6441,YssarilTribes
6455,NaaluCollective
6461,XxchaKingdom
6508,NekroVirus
6532,UniversitiesofJolNar
6545,NaazRokhaAlliance
6564,FederationofSol
6570,KeleresMentak
6589,ClanofSaar
6641,KeleresMentak
6662,NaazRokhaAlliance
6693,TitansofUl
6713,NekroVirus
6739,NekroVirus
6761,TitansofUl
6783,Empyrean
6797,TitansofUl
6806,EmbersofMuaat
6872,YinBrotherhood
6888,SardakkN'orr
6894,MahactGeneSorcerers
6905,UniversitiesofJolNar
6935,NaazRokhaAlliance
6941,ClanofSaar
6963,Vuil'raithCabal
6976,SardakkN'orr
7002,XxchaKingdom
7050,Nomad
7052,MahactGeneSorcerers
7057,YssarilTribes
7069,NaaluCollective
7072,MahactGeneSorcerers
7136,TitansofUl
7162,YssarilTribes
7209,EmiratesofHacan
7225,EmiratesofHacan
7231,Arborec
7242,EmbersofMuaat
7320,YssarilTribes
7323,NekroVirus
7341,UniversitiesofJolNar
7355,YssarilTribes
7364,YssarilTribes
7377,NaaluCollective
7379,XxchaKingdom
7422,XxchaKingdom
7433,EmbersofMuaat
7452,XxchaKingdom
7477,NaazRokhaAlliance
7485,UniversitiesofJolNar
7489,MahactGeneSorcerers
7523,MahactGeneSorcerers
7555,Winnu
7562,FederationofSol
7565,SardakkN'orr
7567,L1Z1XMindnet
7570,BaronyofLetnev
7603,YssarilTribes
7604,GhostsofCreuss
7620,YssarilTribes
7626,NaaluCollective
7664,MentakCoalition
7673,FederationofSol
7712,Vuil'raithCabal
7715,GhostsofCreuss
7728,SardakkN'orr
7733,ClanofSaar
7737,EmbersofMuaat
7741,NaazRokhaAlliance
7744,TitansofUl
7800,MahactGeneSorcerers
7801,NekroVirus
7803,FederationofSol
7807,EmiratesofHacan
7808,Empyrean
7816,L1Z1XMindnet
7828,UniversitiesofJolNar
7845,Vuil'raithCabal
7848,TitansofUl
7858,Winnu
7874,UniversitiesofJolNar
7876,MahactGeneSorcerers
7896,UniversitiesofJolNar
7907,NekroVirus
7915,TitansofUl
7958,Empyrean
7961,YinBrotherhood
7975,TitansofUl
8023,MahactGeneSorcerers
8025,NaazRokhaAlliance
8060,Vuil'raithCabal
8071,L1Z1XMindnet
8074,SardakkN'orr
8085,MahactGeneSorcerers
8107,NaazRokhaAlliance
8131,EmbersofMuaat
8170,ClanofSaar
8188,MahactGeneSorcerers
8205,YssarilTribes
8210,Empyrean
8238,Arborec
8243,NaazRokhaAlliance
8248,GhostsofCreuss
8252,YssarilTribes
8270,NaaluCollective
8274,Empyrean
8277,NaazRokhaAlliance
8280,UniversitiesofJolNar
8293,NekroVirus
8299,NaaluCollective
8337,YssarilTribes
8356,YssarilTribes
8362,Empyrean
8367,FederationofSol
8379,Vuil'raithCabal
8384,NaazRokhaAlliance
8427,ClanofSaar
8432,NekroVirus
8437,EmbersofMuaat
8441,NaazRokhaAlliance
8461,L1Z1XMindnet
8470,SardakkN'orr
8480,XxchaKingdom
8502,MahactGeneSorcerers
8541,NaaluCollective
8542,ClanofSaar
8566,Winnu
8581,MahactGeneSorcerers
8583,KeleresXxcha
8585,FederationofSol
8602,EmbersofMuaat
8610,XxchaKingdom
8619,YssarilTribes
8651,NaaluCollective
8652,ClanofSaar
8665,TitansofUl
8671,YssarilTribes
8678,Vuil'raithCabal
8689,TitansofUl
8697,MahactGeneSorcerers
8702,NekroVirus
8712,EmbersofMuaat
8715,Vuil'raithCabal
8718,MahactGeneSorcerers
8724,TitansofUl
8725,MahactGeneSorcerers
8728,ClanofSaar
8766,ArgentFlight
8771,TitansofUl
8773,GhostsofCreuss
8788,MahactGeneSorcerers
8803,NaaluCollective
8807,Winnu
8830,YssarilTribes
8838,SardakkN'orr
8839,FederationofSol
8846,MahactGeneSorcerers
8881,Vuil'raithCabal
8884,NaaluCollective
8925,NekroVirus
8940,TitansofUl
8962,UniversitiesofJolNar
8968,NekroVirus
8992,BaronyofLetnev
9019,MahactGeneSorcerers
9023,ArgentFlight
9028,Empyrean
9031,ClanofSaar
9043,EmbersofMuaat
9053,UniversitiesofJolNar
9056,MahactGeneSorcerers
9059,MahactGeneSorcerers
9061,NaazRokhaAlliance
9073,UniversitiesofJolNar
9088,NaazRokhaAlliance
9089,EmbersofMuaat
9094,Arborec
9121,MahactGeneSorcerers
9127,GhostsofCreuss
9130,UniversitiesofJolNar
9157,ClanofSaar
9160,L1Z1XMindnet
9199,UniversitiesofJolNar
9226,Arborec
9246,TitansofUl
9255,FederationofSol
9265,SardakkN'orr
9268,KeleresMentak
9292,FederationofSol
9306,Vuil'raithCabal
9310,Empyrean
9316,Nomad
9321,NaazRokhaAlliance
9333,NaaluCollective
9340,XxchaKingdom
9342,YssarilTribes
9350,NaazRokhaAlliance
9380,UniversitiesofJolNar
9382,MahactGeneSorcerers
9396,NaazRokhaAlliance
9403,YssarilTribes
9405,GhostsofCreuss
9425,Empyrean
9429,YinBrotherhood
9436,ArgentFlight
9452,NekroVirus
9458,NaazRokhaAlliance
9469,YssarilTribes
9475,NekroVirus
9489,YinBrotherhood
9492,NekroVirus
9503,NaaluCollective
9506,YinBrotherhood
9511,NaaluCollective
9522,Nomad
9557,FederationofSol
9561,GhostsofCreuss
9563,MentakCoalition
9580,KeleresXxcha
9591,ClanofSaar
9594,NekroVirus
9602,NekroVirus
9607,EmbersofMuaat
9617,NaaluCollective
9626,Vuil'raithCabal
9653,UniversitiesofJolNar
9669,NekroVirus
9670,NaazRokhaAlliance
9672,KeleresMentak
9694,UniversitiesofJolNar
9721,NaaluCollective
9744,SardakkN'orr
9756,MentakCoalition
9766,Nomad
9774,SardakkN'orr
9793,EmiratesofHacan
9814,MentakCoalition
9830,Empyrean
9843,YssarilTribes
9868,NaazRokhaAlliance
9878,MahactGeneSorcerers
9900,NekroVirus
9902,NaazRokhaAlliance
9933,XxchaKingdom
9960,MentakCoalition
9974,TitansofUl
9986,Winnu
9995,NaazRokhaAlliance
10004,BaronyofLetnev
10023,EmbersofMuaat
10024,EmiratesofHacan
10029,NaaluCollective
10036,NekroVirus
10037,MentakCoalition
10038,XxchaKingdom
10067,Empyrean
10071,BaronyofLetnev
10102,YssarilTribes
10103,Vuil'raithCabal
10125,Arborec
10136,L1Z1XMindnet
10137,MahactGeneSorcerers
10151,EmbersofMuaat
10170,EmbersofMuaat
10174,NaazRokhaAlliance
10199,Winnu
10238,Nomad
10253,KeleresMentak
10254,BaronyofLetnev
10256,Nomad
10257,UniversitiesofJolNar
10303,FederationofSol
10309,KeleresMentak
10325,ArgentFlight
10335,GhostsofCreuss
10337,MahactGeneSorcerers
10338,NekroVirus
10364,YinBrotherhood
10387,YssarilTribes
10394,Winnu
10419,NaaluCollective
10428,UniversitiesofJolNar
10429,Empyrean
10440,EmbersofMuaat
10444,UniversitiesofJolNar
10469,XxchaKingdom
10487,Nomad
10498,UniversitiesofJolNar
10502,MahactGeneSorcerers
10516,NaaluCollective
10525,TitansofUl
10530,Empyrean
10543,BaronyofLetnev
10568,UniversitiesofJolNar
10570,NaaluCollective
10583,NaaluCollective
10589,YinBrotherhood
10592,NaazRokhaAlliance
10620,YinBrotherhood
10625,YssarilTribes
10657,Empyrean
10665,Arborec
10673,NaaluCollective
10675,GhostsofCreuss
10679,EmiratesofHacan
10683,XxchaKingdom
10697,XxchaKingdom
10702,XxchaKingdom
10706,NekroVirus
10707,YssarilTribes
10708,Vuil'raithCabal
10709,YssarilTribes
10728,ClanofSaar
10737,Nomad
10740,Vuil'raithCabal
10763,XxchaKingdom
10769,FederationofSol
10782,Empyrean
10783,FederationofSol
10790,GhostsofCreuss
10844,TitansofUl
10860,SardakkN'orr
10875,NaaluCollective
10879,SardakkN'orr
10893,YssarilTribes
10899,MentakCoalition
10903,NekroVirus
10921,TitansofUl
10936,TitansofUl
10940,MahactGeneSorcerers
10956,NaazRokhaAlliance
10957,YssarilTribes
10974,YssarilTribes
10991,NaaluCollective
10996,Vuil'raithCabal
10998,UniversitiesofJolNar
11031,EmiratesofHacan
11032,NekroVirus
11035,EmiratesofHacan
11115,NekroVirus
11118,EmiratesofHacan
11125,Vuil'raithCabal
11146,Arborec
11158,YssarilTribes
11226,YssarilTribes
11239,TitansofUl
11249,XxchaKingdom
11259,Vuil'raithCabal
11283,KeleresMentak
11290,NaazRokhaAlliance
11291,MentakCoalition
11297,TitansofUl
11304,L1Z1XMindnet
11311,YinBrotherhood
11326,BaronyofLetnev
11381,SardakkN'orr
11405,UniversitiesofJolNar
11408,NekroVirus
11421,TitansofUl
11441,MahactGeneSorcerers
11450,XxchaKingdom
11466,NaazRokhaAlliance
11477,NekroVirus
11494,NaaluCollective
11496,NaazRokhaAlliance
11553,EmiratesofHacan
11561,EmiratesofHacan
11566,XxchaKingdom
11572,KeleresXxcha
11574,Arborec
11724,FederationofSol
11725,Winnu
11775,Winnu
11817,TitansofUl
11819,YssarilTribes
11855,NaaluCollective
11884,YssarilTribes
11913,MahactGeneSorcerers
11937,GhostsofCreuss
11942,MahactGeneSorcerers
11992,MahactGeneSorcerers
12031,EmiratesofHacan
12112,MentakCoalition
12114,Empyrean
12170,Arborec
12212,YssarilTribes
12240,BaronyofLetnev
12262,NekroVirus
12274,NaazRokhaAlliance
12278,Arborec
12279,YssarilTribes
12308,YssarilTribes
12310,Winnu
12317,GhostsofCreuss
12331,MahactGeneSorcerers
12346,Nomad
12358,Nomad
12469,ArgentFlight
12523,TitansofUl
12600,Winnu
12629,TitansofUl
12775,SardakkN'orr
12785,YssarilTribes
12799,FederationofSol
12804,EmiratesofHacan
12821,EmiratesofHacan
12825,TitansofUl
12831,MahactGeneSorcerers
12834,TitansofUl
12845,Arborec
12883,KeleresXxcha
12909,ClanofSaar
12928,Vuil'raithCabal
12972,UniversitiesofJolNar
12977,TitansofUl
12991,Vuil'raithCabal
12999,ArgentFlight
13035,NekroVirus
13036,L1Z1XMindnet
13099,MentakCoalition
13139,EmiratesofHacan
13165,YssarilTribes
13197,KeleresMentak
13285,NaaluCollective
13308,Arborec
13315,XxchaKingdom
13317,TitansofUl
13362,NekroVirus
13363,NaazRokhaAlliance
13394,YssarilTribes
13400,MentakCoalition
13430,UniversitiesofJolNar
13472,SardakkN'orr
13563,XxchaKingdom
13622,MentakCoalition
13630,MahactGeneSorcerers
13641,L1Z1XMindnet
